zip5,lat,lng,state,city
92012,36.507403,-119.354364,CA,
92014,35.944603,-119.467164,CA,
92015,36.251003,-119.619564,CA,
92016,36.132203,-119.963164,CA,
92017,36.438603,-119.315164,CA,
92019,35.775803,-119.393164,CA,
92020,36.406203,-119.494364,CA,
92021,36.099803,-119.341964,CA,
92022,35.793403,-119.989964,CA,
92024,36.031003,-119.302764,CA,
92025,35.724603,-119.950764,CA,
92026,36.218603,-119.798764,CA,
92027,35.912203,-119.646364,CA,
92028,36.456203,-119.911964,CA,
92029,36.149803,-119.759564,CA,
92036,36.015003,-119.987164,CA,
92037,36.321403,-119.339164,CA,
92040,36.063803,-119.779164,CA,
92053,35.928603,-119.484364,CA,
92054,35.809803,-119.827964,CA,
92055,36.116203,-119.980364,CA,
92056,35.997403,-119.523564,CA,
92057,36.303803,-119.675964,CA,
92058,36.285003,-120.054364,CA,
92059,35.791003,-119.405964,CA,
92061,35.769003,-119.654364,CA,
92064,36.450603,-119.998364,CA,
92065,36.144203,-119.845964,CA,
92066,35.837803,-119.693564,CA,
92069,35.719003,-120.037164,CA,
92070,35.892603,-119.921564,CA,
92071,36.199003,-120.073964,CA,
92072,36.505403,-119.425964,CA,
92075,35.773803,-119.464764,CA,
92078,35.842603,-119.503964,CA,
92079,36.149003,-119.656364,CA,
92081,36.257803,-119.358364,CA,
92082,36.376603,-119.815164,CA,
92083,36.070203,-119.662764,CA,
92084,36.139003,-119.701964,CA,
92086,35.951403,-120.006364,CA,
92087,36.445403,-119.854364,CA,
92089,36.307803,-119.775964,CA,
92100,35.759003,-119.990364,CA,
92101,36.065403,-119.342364,CA,
92102,36.371803,-119.494764,CA,
92103,35.877803,-119.646764,CA,
92104,36.134203,-119.381564,CA,
92105,36.440603,-119.533964,CA,
92106,35.946603,-119.685964,CA,
92107,36.253003,-119.838364,CA,
92108,35.809003,-119.607564,CA,
92109,36.115403,-119.759964,CA,
92110,36.388203,-119.332764,CA,
92111,36.081803,-119.980764,CA,
92112,35.775403,-119.828364,CA,
92113,36.269403,-119.676364,CA,
92114,35.963003,-119.523964,CA,
92115,36.457003,-119.371964,CA,
92116,36.150603,-120.019964,CA,
92117,35.844203,-119.867564,CA,
92118,36.438203,-119.750364,CA,
92119,36.131803,-119.597964,CA,
92120,36.301803,-119.497164,CA,
92121,35.807803,-119.649164,CA,
92122,36.489403,-119.993164,CA,
92123,35.995403,-119.344764,CA,
92124,35.876603,-119.688364,CA,
92125,36.183003,-119.840764,CA,
92126,36.064203,-119.383964,CA,
92127,36.370603,-119.536364,CA,
92128,36.251803,-119.879964,CA,
92129,35.757803,-120.031964,CA,
92130,35.930203,-119.847964,CA,
92131,36.424203,-119.695964,CA,
92136,36.167803,-119.961164,CA,
92137,35.861403,-119.808764,CA,
92138,35.980203,-119.465164,CA,
92139,36.474203,-119.313164,CA,
92140,35.843803,-120.012364,CA,
92143,35.962603,-119.668764,CA,
92145,35.775003,-119.973164,CA,
92147,36.387803,-119.477564,CA,
92153,36.354203,-119.698364,CA,
92154,36.097803,-119.963564,CA,
92156,36.285403,-119.659164,CA,
92163,36.326203,-119.832764,CA,
92169,36.188603,-119.754364,CA,
92170,36.461403,-119.327164,CA,
92173,35.967403,-119.479164,CA,
92174,36.036203,-119.518364,CA,
92178,36.511403,-119.744764,CA,
92195,36.041403,-119.662364,CA,
92201,36.067003,-119.735964,CA,
92202,35.760603,-119.583564,CA,
92203,36.254603,-119.431564,CA,
92210,35.744203,-119.745564,CA,
92211,36.050603,-119.897964,CA,
92212,36.357003,-120.050364,CA,
92214,36.119403,-119.937164,CA,
92220,35.915403,-119.603164,CA,
92223,36.221803,-119.755564,CA,
92225,36.034203,-120.059964,CA,
92227,35.846603,-119.563964,CA,
92230,35.732603,-119.717964,CA,
92231,36.039003,-119.870364,CA,
92232,35.920203,-119.413564,CA,
92233,36.226603,-119.565964,CA,
92234,36.107803,-119.909564,CA,
92235,36.414203,-120.061964,CA,
92236,36.295403,-119.605164,CA,
92239,36.089003,-119.487564,CA,
92240,35.903803,-119.575564,CA,
92241,36.397803,-119.423564,CA,
92243,35.785003,-119.919164,CA,
92244,36.329003,-119.384364,CA,
92247,36.210203,-119.727964,CA,
92248,35.953803,-119.993164,CA,
92249,36.447803,-119.841164,CA,
92250,36.075003,-119.433164,CA,
92251,36.381403,-119.585564,CA,
92252,35.887403,-119.737564,CA,
92253,36.193803,-119.889964,CA,
92254,36.500203,-120.042364,CA,
92256,36.312603,-119.546364,CA,
92257,35.818603,-119.698364,CA,
92258,36.125003,-119.850764,CA,
92259,36.431403,-120.003164,CA,
92260,36.446603,-119.882764,CA,
92262,36.259003,-119.386764,CA,
92263,35.952603,-120.034764,CA,
92264,36.021403,-120.073964,CA,
92268,36.396603,-119.465164,CA,
92270,35.817403,-119.739964,CA,
92273,36.311403,-119.587964,CA,
92274,36.242603,-119.548764,CA,
92276,36.430203,-120.044764,CA,
92277,35.936203,-119.396364,CA,
92278,35.767403,-119.322364,CA,
92280,35.988603,-119.597564,CA,
92281,36.482603,-119.445564,CA,
92282,36.176203,-119.293164,CA,
92283,35.869803,-119.941164,CA,
92284,36.363803,-119.789164,CA,
92285,36.057403,-119.636764,CA,
92289,35.732203,-119.862764,CA,
92294,35.734603,-119.646364,CA,
92301,36.290203,-119.429564,CA,
92307,36.052603,-119.316364,CA,
92308,36.033803,-119.694764,CA,
92309,36.340203,-119.847164,CA,
92310,35.812603,-119.419564,CA,
92311,36.306603,-120.067964,CA,
92312,36.425403,-119.724364,CA,
92313,36.119003,-119.571964,CA,
92314,36.237803,-120.028764,CA,
92315,35.931403,-119.876364,CA,
92316,36.050203,-119.532764,CA,
92317,35.743803,-119.380364,CA,
92318,35.762603,-119.802364,CA,
92320,35.995403,-119.304764,CA,
92322,35.807803,-119.609164,CA,
92324,36.370603,-119.496364,CA,
92325,35.876603,-119.648364,CA,
92327,36.489403,-119.953164,CA,
92328,35.945403,-119.687564,CA,
92329,36.251803,-119.839964,CA,
92335,35.893003,-119.486364,CA,
92336,36.387003,-119.334364,CA,
92337,36.080603,-119.982364,CA,
92339,36.268203,-119.677964,CA,
92340,36.068603,-119.299164,CA,
92341,36.375003,-119.451564,CA,
92342,36.256203,-119.795164,CA,
92344,36.493803,-119.908364,CA,
92345,35.999803,-120.060364,CA,
92346,35.881003,-119.603564,CA,
92347,36.187403,-119.755964,CA,
92352,36.510203,-119.746364,CA,
92353,36.203803,-119.593964,CA,
92354,36.272603,-119.633164,CA,
92355,35.966203,-119.480764,CA,
92356,36.085003,-119.937564,CA,
92358,35.847403,-119.824364,CA,
92359,36.341403,-119.672364,CA,
92363,36.445003,-119.449164,CA,
92365,36.257403,-119.753564,CA,
92368,36.376203,-119.409964,CA,
92371,35.848603,-119.782764,CA,
92372,36.342603,-119.630764,CA,
92373,36.036203,-119.478364,CA,
92374,35.779803,-119.743564,CA,
92376,35.967403,-119.439164,CA,
92377,36.461403,-119.287164,CA,
92382,35.986603,-119.551964,CA,
92385,36.480603,-119.399964,CA,
92386,36.361803,-119.743564,CA,
92391,35.921803,-119.777164,CA,
92392,36.040603,-119.433564,CA,
92393,35.734203,-120.081564,CA,
92394,35.853003,-119.737964,CA,
92395,36.347003,-119.585964,CA,
92397,36.159403,-119.890364,CA,
92399,35.971803,-119.394364,CA,
92400,36.377003,-119.439164,CA,
92401,36.070603,-119.286764,CA,
92402,36.189403,-119.743564,CA,
92404,36.001803,-120.047964,CA,
92405,36.495803,-119.895964,CA,
92406,35.814203,-119.551964,CA,
92407,36.308203,-119.399964,CA,
92408,36.327003,-119.821964,CA,
92410,35.747803,-119.296364,CA,
92411,36.054203,-119.448764,CA,
92412,35.935403,-119.792364,CA,
92416,36.310603,-119.983964,CA,
92420,36.034603,-119.723964,CA,
92421,35.728203,-119.571564,CA,
92422,36.222203,-119.419564,CA,
92423,35.915803,-120.067564,CA,
92458,36.229003,-119.958764,CA,
92471,36.042603,-119.421164,CA,
92484,36.417403,-119.757564,CA,
92500,35.972603,-119.474764,CA,
92501,36.279003,-119.627164,CA,
92503,36.091403,-119.931564,CA,
92504,36.397803,-119.283564,CA,
92505,35.903803,-119.435564,CA,
92506,36.210203,-119.587964,CA,
92507,35.716203,-119.739964,CA,
92508,36.022603,-119.892364,CA,
92509,36.329003,-120.044764,CA,
92513,36.483003,-119.961164,CA,
92514,36.226603,-119.425964,CA,
92516,36.414203,-119.921964,CA,
92530,36.344203,-119.924364,CA,
92532,36.156603,-119.428364,CA,
92536,35.731403,-119.619564,CA,
92539,35.987803,-119.354364,CA,
92540,36.442203,-119.787564,CA,
92542,36.254603,-119.291564,CA,
92543,35.760603,-119.443564,CA,
92544,36.017003,-119.978764,CA,
92545,36.323403,-119.330764,CA,
92546,35.829403,-119.482764,CA,
92547,36.135803,-119.635164,CA,
92548,36.392203,-119.369964,CA,
92549,35.898203,-119.521964,CA,
92551,35.964603,-119.777564,CA,
92552,36.458603,-119.625564,CA,
92553,36.152203,-119.473164,CA,
92554,35.845803,-119.320764,CA,
92555,36.339803,-119.969164,CA,
92557,35.727003,-119.664364,CA,
92558,36.221003,-119.512364,CA,
92560,36.430603,-119.759964,CA,
92561,35.936603,-119.911964,CA,
92562,35.817803,-119.455164,CA,
92563,36.124203,-119.607564,CA,
92564,36.005403,-119.951164,CA,
92567,36.499403,-119.799164,CA,
92568,36.480603,-119.377164,CA,
92570,35.813003,-119.644764,CA,
92571,36.307003,-119.492764,CA,
92575,35.931803,-119.301164,CA,
92580,35.788203,-119.775964,CA,
92581,36.094603,-119.928364,CA,
92582,36.401003,-120.080764,CA,
92583,35.907003,-119.432364,CA,
92584,36.213403,-119.584764,CA,
92585,35.719403,-119.736764,CA,
92586,36.025803,-119.889164,CA,
92587,36.332203,-120.041564,CA,
92589,36.044603,-119.510764,CA,
92590,36.417003,-119.396364,CA,
92591,36.110603,-120.044364,CA,
92592,35.804203,-119.891964,CA,
92593,36.298203,-119.739964,CA,
92595,35.735403,-119.852764,CA,
92596,36.229403,-119.700764,CA,
92599,36.060603,-119.626764,CA,
92600,35.909003,-119.560364,CA,
92602,36.096603,-120.056364,CA,
92603,35.790203,-119.903964,CA,
92604,36.334203,-119.369164,CA,
92606,35.721403,-119.864764,CA,
92610,35.726203,-119.675164,CA,
92612,35.893003,-119.444364,CA,
92614,36.505803,-119.749164,CA,
92617,35.824203,-119.405164,CA,
92618,36.476603,-120.058364,CA,
92620,35.897403,-119.532764,CA,
92624,36.272603,-119.724364,CA,
92625,35.966203,-119.571964,CA,
92626,36.085003,-120.028764,CA,
92627,35.778603,-119.876364,CA,
92628,36.301803,-119.415164,CA,
92629,36.441403,-119.798364,CA,
92630,36.068603,-119.390364,CA,
92635,35.999803,-119.351164,CA,
92636,35.881003,-119.694764,CA,
92637,36.187403,-119.847164,CA,
92646,36.387003,-119.425564,CA,
92647,36.080603,-120.073564,CA,
92648,36.228603,-119.420764,CA,
92649,35.922203,-120.068764,CA,
92651,36.301803,-119.548364,CA,
92652,35.807803,-119.700364,CA,
92653,36.114203,-119.852764,CA,
92655,35.876603,-119.739564,CA,
92656,36.183003,-119.891964,CA,
92658,36.045403,-119.813564,CA,
92659,36.351803,-119.965964,CA,
92660,36.167003,-119.775964,CA,
92662,35.979403,-120.080364,CA,
92663,36.473403,-119.928364,CA,
92672,35.925403,-119.398364,CA,
92673,36.231803,-119.550764,CA,
92674,36.113003,-119.894364,CA,
92675,36.419403,-120.046764,CA,
92677,35.806603,-119.741964,CA,
92679,35.994203,-119.437564,CA,
92683,35.975003,-119.324764,CA,
92688,36.143803,-119.398764,CA,
92690,36.265003,-119.639164,CA,
92691,35.771003,-119.791164,CA,
92692,36.077403,-119.943564,CA,
92693,36.383803,-119.295564,CA,
92694,35.889803,-119.447564,CA,
92701,36.180203,-119.366764,CA,
92702,36.061403,-119.710364,CA,
92703,36.367803,-119.862764,CA,
92704,36.299003,-119.823564,CA,
92705,35.805003,-119.975564,CA,
92706,36.486603,-119.519164,CA,
92707,35.992603,-119.671164,CA,
92708,35.923803,-119.631964,CA,
92718,35.752603,-119.774364,CA,
92724,35.956603,-119.307964,CA,
92728,36.281803,-119.882364,CA,
92730,36.160603,-119.641964,CA,
92741,36.295403,-119.414364,CA,
92749,36.245403,-119.797164,CA,
92775,36.498603,-119.401964,CA,
92779,36.173403,-119.627964,CA,
92780,36.258603,-119.505164,CA,
92782,36.446203,-120.001164,CA,
92791,35.781003,-119.495164,CA,
92796,36.275003,-119.343164,CA,
92801,36.052603,-120.016764,CA,
92802,36.171403,-119.673164,CA,
92803,35.865003,-119.520764,CA,
92804,35.933803,-119.559964,CA,
92805,36.427803,-119.407964,CA,
92806,35.746203,-119.864364,CA,
92807,36.240203,-119.712364,CA,
92808,36.409003,-119.786364,CA,
92812,35.917403,-119.721964,CA,
92821,36.064203,-120.044364,CA,
92823,36.251803,-119.739964,CA,
92831,36.047803,-119.405964,CA,
92832,36.354203,-119.558364,CA,
92833,35.860203,-119.710364,CA,
92835,36.473003,-120.015164,CA,
92840,35.827803,-119.889564,CA,
92841,36.321803,-119.737564,CA,
92842,36.440603,-119.393964,CA,
92843,36.134203,-120.041964,CA,
92844,36.253003,-119.698364,CA,
92845,35.946603,-119.545964,CA,
92849,36.371803,-119.354764,CA,
92853,35.893003,-119.386364,CA,
92860,36.285803,-119.374364,CA,
92861,35.979403,-120.022364,CA,
92863,36.167003,-119.717964,CA,
92865,36.354603,-119.413564,CA,
92866,36.048203,-120.061564,CA,
92867,35.741803,-119.909164,CA,
92868,36.335803,-119.791964,CA,
92869,36.029403,-119.639564,CA,
92870,36.457003,-120.032364,CA,
92872,36.269403,-119.536364,CA,
92874,36.031803,-119.423164,CA,
92876,35.844203,-119.727564,CA,
92877,36.150603,-119.879964,CA,
92878,36.507003,-119.649564,CA,
92879,36.013003,-119.801564,CA,
92880,36.297403,-119.401964,CA,
92881,35.991003,-120.049964,CA,
92882,36.109803,-119.706364,CA,
92883,35.803403,-119.553964,CA,
92886,36.485003,-119.897964,CA,
92887,36.178603,-119.745564,CA,
92891,36.421003,-119.669164,CA,
92894,35.739403,-119.325164,CA,
92895,36.045803,-119.477564,CA,
92898,36.064603,-119.899564,CA,
92902,36.213403,-119.486764,CA,
92903,35.719403,-119.638764,CA,
92924,35.964203,-119.345964,CA,
92926,36.151803,-119.841964,CA,
92927,36.458203,-119.994364,CA,
92930,35.772203,-119.561964,CA,
92935,35.891003,-120.018764,CA,
92941,36.237803,-119.822364,CA,
92951,36.254203,-119.660364,CA,
92956,36.373003,-119.316764,CA,
92970,36.303003,-119.319164,CA,
92979,35.946603,-119.549564,CA,
93001,36.442603,-119.871164,CA,
93003,35.829803,-119.566364,CA,
93004,35.761003,-119.527164,CA,
93006,35.948603,-120.023164,CA,
93008,36.186203,-119.335964,CA,
93010,35.964603,-119.338764,CA,
93011,36.458603,-119.987164,CA,
93012,35.777003,-119.643164,CA,
93013,36.271003,-119.491164,CA,
93014,36.339803,-119.530364,CA,
93015,36.033403,-119.377964,CA,
93019,36.508603,-119.604364,CA,
93021,36.099803,-119.633564,CA,
93022,36.406203,-119.785964,CA,
93023,35.912203,-119.937964,CA,
93024,36.218603,-119.289964,CA,
93026,36.031003,-119.594364,CA,
93030,36.422603,-119.623964,CA,
93031,36.116203,-119.471564,CA,
93033,36.303803,-119.967564,CA,
93034,36.047403,-119.432364,CA,
93035,35.741003,-120.080364,CA,
93036,36.235003,-119.928364,CA,
93040,36.251403,-119.766364,CA,
93041,35.757403,-119.918364,CA,
93042,36.439003,-119.461964,CA,
93043,35.945003,-119.613964,CA,
93057,36.165403,-119.542764,CA,
93060,36.063003,-119.724364,CA,
93063,36.181803,-119.380764,CA,
93065,35.944203,-120.067964,CA,
93066,36.250603,-119.419964,CA,
93067,35.756603,-119.571964,CA,
93071,36.385803,-119.714764,CA,
93073,35.773003,-119.409964,CA,
93093,35.855403,-119.781564,CA,
93101,35.865003,-119.912364,CA,
93102,36.359003,-119.760364,CA,
93103,36.052603,-119.607964,CA,
93105,36.290203,-119.721164,CA,
93108,36.121403,-119.647164,CA,
93109,35.815003,-119.494764,CA,
93110,36.342603,-119.922364,CA,
93111,35.848603,-120.074364,CA,
93114,35.967403,-119.730764,CA,
93116,35.779803,-120.035164,CA,
93117,36.086203,-119.387164,CA,
93120,36.513803,-119.779964,CA,
93121,36.207403,-119.627564,CA,
93130,35.884603,-119.637164,CA,
93173,36.047803,-119.797564,CA,
93201,36.095003,-119.873964,CA,
93202,36.401403,-120.026364,CA,
93203,35.907403,-119.377964,CA,
93204,36.213803,-119.530364,CA,
93205,35.719803,-119.682364,CA,
93207,36.332603,-119.987164,CA,
93210,36.417803,-119.864364,CA,
93212,35.805003,-119.559564,CA,
93215,35.736203,-119.520364,CA,
93218,36.467803,-119.481564,CA,
93219,36.161403,-119.329164,CA,
93221,36.283403,-119.915964,CA,
93222,36.164603,-119.459164,CA,
93223,36.471003,-119.611564,CA,
93224,36.402203,-119.572364,CA,
93225,35.908203,-119.724364,CA,
93227,36.095803,-119.419964,CA,
93230,35.805803,-119.905964,CA,
93234,36.181003,-119.297164,CA,
93235,35.874603,-119.945164,CA,
93239,36.249803,-119.336364,CA,
93240,35.903803,-119.769164,CA,
93241,36.210203,-119.921564,CA,
93242,35.716203,-120.073564,CA,
93243,36.022603,-119.425564,CA,
93245,35.785003,-119.312364,CA,
93246,36.091403,-119.464764,CA,
93247,36.397803,-119.617164,CA,
93249,36.160203,-119.503964,CA,
93250,35.732603,-119.911564,CA,
93252,35.920203,-119.607164,CA,
93254,36.107803,-119.302764,CA,
93256,36.295403,-119.798764,CA,
93257,35.989003,-119.646364,CA,
93258,36.483003,-119.494364,CA,
93261,35.752603,-119.358364,CA,
93263,35.940203,-119.854364,CA,
93265,36.127803,-119.549964,CA,
93267,36.315403,-120.045964,CA,
93268,36.296603,-119.623964,CA,
93269,35.802603,-119.775964,CA,
93270,36.075403,-119.348764,CA,
93272,35.887803,-119.653164,CA,
93273,36.381803,-119.501164,CA,
93274,36.500603,-119.957964,CA,
93277,36.006603,-119.309564,CA,
93278,36.025403,-119.731564,CA,
93280,36.050203,-119.757964,CA,
93282,35.862603,-120.062364,CA,
93283,36.169003,-119.414364,CA,
93285,35.981403,-119.718764,CA,
93286,36.287803,-119.871164,CA,
93287,35.793803,-120.023164,CA,
93290,35.879003,-119.900364,CA,
93291,36.373003,-119.748364,CA,
93292,36.066603,-119.595964,CA,
93301,36.317803,-119.915564,CA,
93302,36.436603,-119.571964,CA,
93303,36.130203,-119.419564,CA,
93304,36.249003,-119.876364,CA,
93305,35.942603,-119.723964,CA,
93306,36.061403,-119.380364,CA,
93307,35.755003,-120.028364,CA,
93308,35.773803,-119.649964,CA,
93309,36.267803,-119.497964,CA,
93311,36.301803,-119.799564,CA,
93312,36.183003,-119.342764,CA,
93313,36.489403,-119.495164,CA,
93314,36.370603,-119.838764,CA,
93338,36.403003,-119.792764,CA,
93342,36.167403,-119.851164,CA,
93350,35.725803,-119.403964,CA,
93351,36.032203,-119.556364,CA,
93354,36.151003,-120.013164,CA,
93357,35.844603,-119.860764,CA,
93376,35.775003,-119.475164,CA,
93377,36.081403,-119.627564,CA,
93386,36.477403,-119.612364,CA,
93399,36.067003,-119.961164,CA,
93401,36.106203,-119.676364,CA,
93402,35.987403,-120.019964,CA,
93405,36.481403,-119.867964,CA,
93420,36.257803,-119.809164,CA,
93421,35.763803,-119.961164,CA,
93422,36.070203,-119.313164,CA,
93425,36.139003,-119.352364,CA,
93426,36.445403,-119.504764,CA,
93427,35.951403,-119.656764,CA,
93428,36.207803,-119.391564,CA,
93430,36.440603,-119.694364,CA,
93432,35.827803,-119.389564,CA,
93433,36.321803,-120.037964,CA,
93434,36.015403,-119.885564,CA,
93436,36.203003,-119.581164,CA,
93437,35.896603,-119.428764,CA,
93440,35.884603,-119.545964,CA,
93441,36.191003,-119.698364,CA,
93442,35.717803,-119.776764,CA,
93444,36.309803,-119.354764,CA,
93445,35.815803,-119.506764,CA,
93446,36.497403,-119.850764,CA,
93447,36.003403,-120.002764,CA,
93448,36.280603,-119.663964,CA,
93449,35.786603,-119.815964,CA,
93450,36.513803,-119.688764,CA,
93451,36.207403,-119.536364,CA,
93452,36.326203,-119.993164,CA,
93453,36.019803,-119.840764,CA,
93454,36.088603,-119.879964,CA,
93455,35.782203,-119.727564,CA,
93458,36.109403,-119.806364,CA,
93460,35.788203,-119.496364,CA,
93461,36.094603,-119.648764,CA,
93463,35.907003,-119.953164,CA,
93465,35.719403,-119.457164,CA,
93468,35.838203,-119.913964,CA,
93501,36.329003,-119.717964,CA,
93502,36.022603,-119.565564,CA,
93505,35.903803,-119.909164,CA,
93506,36.397803,-119.757164,CA,
93509,36.279003,-119.300364,CA,
93510,36.006203,-119.727564,CA,
93513,36.125003,-119.383964,CA,
93514,36.381403,-119.919164,CA,
93516,36.193803,-119.423164,CA,
93517,36.500203,-119.575564,CA,
93518,35.956203,-119.309964,CA,
93519,36.262603,-119.462364,CA,
93520,36.177803,-119.307164,CA,
93523,36.484203,-119.459564,CA,
93524,35.802603,-119.915964,CA,
93526,36.415403,-119.420364,CA,
93527,36.109003,-120.068364,CA,
93528,36.127803,-119.689964,CA,
93532,35.736203,-119.660364,CA,
93534,35.923803,-119.355964,CA,
93535,36.230203,-119.508364,CA,
93536,36.111403,-119.851964,CA,
93537,36.417803,-120.004364,CA,
93543,36.401403,-119.365964,CA,
93544,36.145003,-119.631164,CA,
93545,35.838603,-119.478764,CA,
93546,36.332603,-119.326764,CA,
93549,36.263803,-119.287564,CA,
93550,35.891003,-119.679964,CA,
93551,36.197403,-119.832364,CA,
93552,36.503803,-119.984764,CA,
93553,36.009803,-119.336364,CA,
93554,36.316203,-119.488764,CA,
93555,35.822203,-119.640764,CA,
93560,35.908203,-119.864364,CA,
93561,36.402203,-119.712364,CA,
93562,35.720603,-119.368364,CA,
93563,36.214603,-120.016764,CA,
93564,36.283403,-120.055964,CA,
93581,35.944203,-119.427164,CA,
93582,36.438203,-120.075564,CA,
93583,36.131803,-119.923164,CA,
93584,35.825403,-119.770764,CA,
93587,36.507003,-119.314364,CA,
93591,35.928203,-119.311164,CA,
93594,35.997003,-119.350364,CA,
93601,35.866603,-119.435564,CA,
93602,36.173003,-119.587964,CA,
93605,36.241803,-119.627164,CA,
93606,35.747803,-119.779164,CA,
93608,36.410603,-119.701164,CA,
93609,35.916603,-119.853164,CA,
93610,36.189403,-119.425964,CA,
93611,35.883003,-120.073964,CA,
93612,36.377003,-119.921964,CA,
93613,36.070603,-119.769564,CA,
93614,35.764203,-119.617164,CA,
93615,36.258203,-119.465164,CA,
93616,35.951803,-119.312764,CA,
93618,36.239403,-119.843564,CA,
93619,35.933003,-119.691164,CA,
93620,36.103003,-119.590364,CA,
93621,36.409403,-119.742764,CA,
93622,36.290603,-119.285964,CA,
93623,35.796603,-119.437964,CA,
93625,35.984203,-119.933964,CA,
93626,35.865403,-119.477164,CA,
93628,36.053003,-119.973164,CA,
93630,35.731803,-119.663164,CA,
93631,36.225803,-119.511164,CA,
93635,35.850603,-119.319564,CA,
93636,35.969403,-119.776364,CA,
93637,36.463403,-119.624364,CA,
93638,35.781803,-120.080764,CA,
93639,36.275803,-119.928764,CA,
93640,36.091403,-119.562764,CA,
93643,36.210203,-120.019564,CA,
93644,35.716203,-119.371164,CA,
93646,36.329003,-119.675964,CA,
93647,35.835003,-119.827964,CA,
93648,36.041403,-119.945564,CA,
93650,36.274203,-119.447964,CA,
93651,35.967803,-119.295564,CA,
93653,36.155403,-119.791564,CA,
93654,35.899003,-120.056764,CA,
93656,36.086603,-119.752364,CA,
93657,35.780203,-119.599964,CA,
93658,36.224203,-119.830764,CA,
93660,36.433803,-120.078364,CA,
93662,35.821003,-119.773564,CA,
93666,36.246203,-119.582364,CA,
93667,35.752203,-119.734364,CA,
93668,36.483803,-119.695564,CA,
93669,35.989803,-119.847564,CA,
93673,35.768603,-119.572364,CA,
93675,36.331403,-119.459564,CA,
93700,35.964603,-120.047964,CA,
93701,36.458603,-119.895964,CA,
93702,35.777003,-119.551964,CA,
93703,36.271003,-119.399964,CA,
93704,36.339803,-119.439164,CA,
93705,36.033403,-119.286764,CA,
93706,36.152203,-119.743564,CA,
93710,35.781803,-119.362364,CA,
93711,36.088203,-119.514764,CA,
93720,36.222603,-119.463164,CA,
93721,35.916203,-119.310764,CA,
93722,36.410203,-119.959164,CA,
93723,36.103803,-119.806764,CA,
93724,35.847403,-120.071964,CA,
93725,36.341403,-119.919964,CA,
93726,36.035003,-119.767564,CA,
93727,35.728603,-119.615164,CA,
93728,36.272603,-119.880764,CA,
93729,35.966203,-119.728364,CA,
93730,36.039403,-119.855964,CA,
93737,36.137403,-119.585964,CA,
93740,35.879803,-120.025964,CA,
93792,36.385003,-119.567964,CA,
93796,36.009803,-119.376364,CA,
93804,36.048603,-120.054764,CA,
93806,36.236203,-119.750364,CA,
93842,36.080603,-119.384364,CA,
93878,36.129403,-119.976764,CA,
93901,36.321803,-119.988764,CA,
93902,36.015403,-119.836364,CA,
93905,35.946603,-119.797164,CA,
93906,36.440603,-119.645164,CA,
93907,36.134203,-119.492764,CA,
93908,35.877803,-119.757964,CA,
93920,36.370203,-119.925564,CA,
93923,35.876203,-120.077564,CA,
93924,35.945003,-119.316364,CA,
93925,36.439003,-119.964764,CA,
93926,35.757403,-119.620764,CA,
93927,36.251403,-119.468764,CA,
93928,36.320203,-119.507964,CA,
93930,36.187403,-120.040364,CA,
93932,36.375003,-119.735964,CA,
93933,35.881003,-119.887964,CA,
93936,35.999803,-119.544364,CA,
93940,35.943003,-119.387964,CA,
93941,36.437003,-120.036364,CA,
93944,36.318203,-119.579564,CA,
93950,36.114203,-120.045964,CA,
93953,36.233003,-119.702364,CA,
93955,35.995403,-119.589164,CA,
93960,36.285403,-119.903564,CA,
93962,36.097803,-119.407564,CA,
94000,36.293803,-119.909164,CA,
94002,36.481403,-119.604764,CA,
94003,36.175003,-119.452364,CA,
94005,36.362603,-119.948364,CA,
94010,36.465003,-119.766764,CA,
94014,36.039803,-119.957964,CA,
94015,36.346203,-119.309964,CA,
94016,35.852203,-119.461964,CA,
94018,36.415003,-119.349164,CA,
94019,35.921003,-119.501164,CA,
94020,35.836203,-119.345964,CA,
94022,36.449003,-119.650764,CA,
94024,36.261403,-119.955164,CA,
94025,35.955003,-119.802764,CA,
94027,35.767403,-119.306764,CA,
94028,35.786203,-119.728764,CA,
94030,36.007403,-120.003964,CA,
94037,36.076203,-120.043164,CA,
94038,36.057403,-119.621164,CA,
94040,36.178603,-119.861564,CA,
94041,35.872203,-119.709164,CA,
94043,36.059803,-119.404764,CA,
94044,35.803403,-119.669964,CA,
94052,36.162203,-120.023564,CA,
94060,36.367003,-119.903564,CA,
94061,36.060603,-119.751164,CA,
94062,36.179403,-119.407564,CA,
94063,35.873003,-120.055564,CA,
94066,35.754203,-119.598764,CA,
94070,35.737803,-119.760764,CA,
94075,36.469403,-119.721964,CA,
94080,35.909003,-119.618364,CA,
94085,35.977803,-119.657564,CA,
94086,36.471803,-119.505564,CA,
94087,36.165403,-119.353164,CA,
94089,36.453003,-119.883964,CA,
94100,36.258603,-119.563164,CA,
94102,36.446203,-120.059164,CA,
94103,35.952203,-119.410764,CA,
94104,35.833403,-119.754364,CA,
94105,36.139803,-119.906764,CA,
94107,36.327403,-119.602364,CA,
94109,35.814603,-119.332364,CA,
94110,36.087403,-119.705564,CA,
94111,35.781003,-119.553164,CA,
94112,35.899803,-120.009964,CA,
94114,36.512603,-119.514364,CA,
94115,36.206203,-119.361964,CA,
94116,36.325003,-119.818764,CA,
94117,36.018603,-119.666364,CA,
94118,36.037403,-119.287964,CA,
94121,36.222603,-120.000364,CA,
